date,district,river,rainfall_mm,temperature_C,soil_moisture,river_level_m,current_dam_level_m,danger_level_m,release_status,flood_event,rainfall_mm_lag1,rainfall_mm_roll7,river_level_m_lag1,river_level_m_roll7
2021-11-09,Faizabad,Ghaghra,0.0,29.87,0.313,91.27,66.62,87.24,0,1,20.83,27.60571428571429,72.96,81.23428571428572
2021-11-10,Ballia,Ganga,12.98,21.7,0.127,84.46,58.67,92.61,0,0,36.07,35.02000000000001,72.05,86.35000000000001
2021-11-11,Sitapur,Sarju,0.0,29.87,0.096,91.77,44.87,99.52,0,0,50.56,31.72857142857143,86.4,86.10571428571428
2021-11-11,Ballia,Ganga,0.0,39.02,0.253,78.83,60.27,84.33,0,0,12.98,26.48000000000001,84.46,84.48142857142857
2021-11-11,Ballia,Ganga,30.77,29.44,0.336,91.58,30.0,93.05,0,0,0.0,30.765714285714296,78.83,84.80857142857143
2021-11-12,Gorakhpur,Rapti,34.39,32.55,0.153,83.46,35.1,92.63,0,0,27.32,34.510000000000005,83.99,82.84285714285714
2021-11-12,Barabanki,Gomti,0.0,28.41,0.342,92.24,62.81,96.85,0,0,57.82,29.91999999999999,77.55,84.84142857142857
2021-11-12,Gonda,Ghaghra,23.88,36.14,0.419,95.27,58.03,98.36,0,0,17.9,38.67285714285714,79.01,88.10142857142857
2021-11-12,Basti,Sarju,0.0,38.9,0.305,94.86,61.46,98.25,0,0,0.0,18.59857142857143,73.42,85.10142857142857
2021-11-12,Basti,Sarju,40.52,36.88,0.24,87.88,89.81,83.15,0,1,0.0,24.187142857142863,94.86,86.74857142857142
2021-11-12,Bahraich,Ghaghra,3.15,36.11,0.302,89.19,55.41,93.26,0,0,27.87,15.655714285714286,80.54,85.48285714285714
2021-11-13,Faizabad,Ghaghra,29.05,30.57,0.334,75.66,64.97,80.07,0,0,0.0,26.51714285714286,91.27,80.47
2021-11-13,Gorakhpur,Rapti,14.11,25.29,0.164,89.45,48.13,97.46,0,0,34.39,36.525714285714294,83.46,85.1557142857143
2021-11-13,Mau,Ganga,25.19,33.62,0.252,84.7,61.96,89.17,0,0,0.0,24.512857142857143,86.29,90.2957142857143
2021-11-13,Faizabad,Ghaghra,0.0,40.7,0.323,82.95,70.59,88.23,0,0,29.05,26.51714285714286,75.66,80.77285714285713
2021-11-14,Basti,Sarju,6.59,32.32,0.093,84.0,53.82,91.23,0,0,40.52,16.43571428571429,87.88,85.89714285714285
2021-11-14,Barabanki,Gomti,42.17,29.93,0.311,89.6,68.21,93.64,0,0,0.0,35.63999999999999,92.24,86.17571428571429
2021-11-14,Faizabad,Ghaghra,0.0,34.84,0.295,82.9,57.09,90.64,0,0,0.0,20.408571428571435,82.95,82.23428571428572
2021-11-14,Lakhimpur Kheri,Sharda,16.96,33.85,0.055,82.29,64.88,87.58,0,0,19.2,28.957142857142852,88.53,82.21142857142857
2021-11-14,Basti,Sarju,0.0,31.4,0.057,86.8,100.0,90.03,0,0,6.59,12.03714285714286,84.0,86.59285714285714
2021-11-14,Bahraich,Ghaghra,33.33,20.54,0.23,85.9,77.96,87.76,0,0,3.15,16.845714285714287,89.19,86.66428571428571
2021-11-14,Lakhimpur Kheri,Sharda,32.69,35.45,0.155,83.63,70.6,91.76,0,0,16.96,28.09571428571428,82.29,82.20857142857143
2021-11-15,Sitapur,Sarju,0.0,27.82,0.313,89.26,39.12,94.85,0,0,0.0,31.72857142857143,91.77,85.82571428571428
2021-11-15,Faizabad,Ghaghra,0.0,38.27,0.196,88.64,70.22,97.24,0,0,0.0,20.408571428571435,82.9,84.20285714285714
2021-11-16,Faizabad,Ghaghra,36.25,42.01,0.316,81.16,89.99,84.12,0,0,0.0,12.304285714285717,88.64,82.22
2021-11-16,Faizabad,Ghaghra,0.0,39.18,0.21,85.61,85.92,94.77,0,0,36.25,9.328571428571433,81.16,84.02714285714285
2021-11-16,Bahraich,Ghaghra,0.0,38.67,0.155,78.71,51.98,86.81,0,0,33.33,15.275714285714285,85.9,86.54285714285713
2021-11-16,Gonda,Ghaghra,17.45,31.79,0.158,93.97,35.94,95.08,0,0,23.88,39.941428571428574,95.27,88.31000000000002
2021-11-17,Lakhimpur Kheri,Sharda,64.03,38.31,0.407,82.43,65.42,90.0,0,0,32.69,26.462857142857136,83.63,81.49
2021-11-18,Faizabad,Ghaghra,97.0,36.94,0.554,91.89,41.64,98.75,0,0,0.0,23.185714285714287,85.61,84.11571428571428
2021-11-18,Sitapur,Sarju,0.0,34.08,0.307,81.09,73.04,85.18,0,0,0.0,31.72857142857143,89.26,86.08714285714287
2021-11-18,Mau,Ganga,58.48,40.13,0.237,81.21,51.89,87.6,0,0,25.19,32.86714285714286,84.7,90.07285714285715
2021-11-18,Faizabad,Ghaghra,27.99,38.98,0.352,85.9,54.16,92.44,0,0,97.0,23.034285714285716,91.89,85.57857142857144
2021-11-18,Ballia,Ganga,0.0,30.22,0.243,84.47,71.56,90.95,0,0,30.77,26.008571428571436,91.58,84.78999999999999
2021-11-18,Mau,Ganga,5.35,28.93,0.346,90.35,64.6,91.71,0,0,58.48,31.511428571428574,81.21,89.58428571428571
2021-11-19,Bahraich,Ghaghra,42.33,33.38,0.355,78.2,46.19,84.02,0,0,0.0,18.814285714285713,78.71,84.36142857142859
2021-11-19,Sitapur,Sarju,31.99,23.08,0.277,80.43,50.72,87.61,0,0,0.0,36.298571428571435,81.09,85.33285714285715
2021-11-19,Sitapur,Sarju,34.29,41.35,0.079,79.38,73.66,82.34,0,0,31.99,36.105714285714285,80.43,84.71857142857144
2021-11-19,Gorakhpur,Rapti,0.0,27.83,0.093,90.5,41.8,93.94,0,0,14.11,31.45285714285715,89.45,86.82428571428571
2021-11-19,Basti,Sarju,16.78,38.33,0.098,86.13,41.23,91.9,0,0,0.0,10.58857142857143,86.8,85.14285714285714
2021-11-19,Ballia,Ganga,62.49,31.38,0.351,84.51,73.66,91.88,0,0,0.0,24.581428571428578,84.47,84.46142857142857
2021-11-19,Barabanki,Gomti,40.9,30.76,0.21,80.55,51.13,88.13,0,0,42.17,37.40285714285714,89.6,84.89285714285714
2021-11-20,Lakhimpur Kheri,Sharda,107.93,33.58,0.261,91.59,74.31,92.84,0,0,64.03,41.881428571428565,82.43,83.89714285714285
2021-11-21,Lakhimpur Kheri,Sharda,13.84,21.67,0.176,88.94,73.59,92.3,0,0,107.93,43.617142857142845,91.59,85.6842857142857
2021-11-21,Gonda,Ghaghra,85.11,34.62,0.5,86.6,30.0,95.15,0,0,17.45,44.75142857142857,93.97,90.12142857142855
2021-11-21,Sitapur,Sarju,79.13,24.33,0.476,77.58,43.55,86.18,0,0,34.29,27.995714285714286,79.38,83.70142857142856
2021-11-21,Faizabad,Ghaghra,51.5,33.08,0.275,90.5,58.26,94.12,0,0,27.99,30.391428571428573,85.9,86.65714285714286
2021-11-21,Basti,Sarju,0.0,30.93,0.251,83.77,65.32,85.63,0,0,16.78,9.127142857142859,86.13,85.26571428571428
2021-11-21,Bahraich,Ghaghra,52.59,31.47,0.331,87.64,66.12,91.31,0,0,42.33,26.32714285714286,78.2,83.92857142857143
2021-11-21,Bahraich,Ghaghra,0.0,38.81,0.219,86.12,69.26,94.53,0,0,52.59,22.752857142857142,87.64,83.75714285714287
2021-11-22,Basti,Sarju,113.71,33.72,0.368,86.64,72.72,96.19,0,0,0.0,25.371428571428574,83.77,87.15428571428572
2021-11-22,Gorakhpur,Rapti,36.61,40.11,0.388,90.67,46.35,91.78,0,0,0.0,24.545714285714293,90.5,87.63428571428571
2021-11-22,Gonda,Ghaghra,0.0,40.53,0.047,91.13,30.0,98.98,0,0,85.11,40.42714285714286,86.6,89.74285714285715
2021-11-23,Lakhimpur Kheri,Sharda,4.58,33.84,0.24,90.28,64.83,99.71,0,0,13.84,37.03285714285713,88.94,86.81285714285715
2021-11-23,Mau,Ganga,13.35,36.48,0.37,88.18,56.56,90.26,0,0,5.35,27.565714285714286,90.35,89.03571428571429
2021-11-23,Sitapur,Sarju,0.0,34.72,0.197,89.9,40.33,99.04,0,0,79.13,20.77285714285714,77.58,84.20142857142858
2021-11-24,Ballia,Ganga,67.6,40.96,0.352,76.65,60.65,85.83,0,0,62.49,29.987142857142864,84.51,81.79285714285713
2021-11-24,Lakhimpur Kheri,Sharda,81.94,32.82,0.331,92.38,72.5,96.46,0,0,4.58,45.99571428571427,90.28,87.36285714285715
2021-11-24,Gorakhpur,Rapti,0.0,32.51,0.186,79.87,67.33,83.34,0,0,36.61,19.187142857142867,90.67,85.5642857142857
2021-11-25,Faizabad,Ghaghra,49.42,33.15,0.382,84.24,69.2,88.72,0,0,51.5,37.45142857142857,90.5,86.84857142857143
2021-11-25,Lakhimpur Kheri,Sharda,30.21,34.47,0.257,83.75,56.22,91.14,0,0,81.94,47.888571428571424,92.38,87.57142857142857
2021-11-26,Sitapur,Sarju,39.71,29.75,0.462,91.38,30.0,95.45,0,0,0.0,26.445714285714285,89.9,84.14571428571428
2021-11-27,Gonda,Ghaghra,20.04,25.28,0.297,91.62,72.5,95.78,0,0,0.0,34.21714285714285,91.13,89.92857142857143
2021-11-28,Barabanki,Gomti,55.73,36.21,0.231,74.99,52.74,80.05,0,0,40.9,41.33999999999999,80.55,82.06857142857143
2021-11-28,Faizabad,Ghaghra,0.0,36.24,0.23,75.14,67.58,82.56,0,0,49.42,37.45142857142857,84.24,84.92
2021-11-28,Basti,Sarju,0.0,36.71,0.171,96.36,62.26,99.1,0,0,113.71,25.371428571428574,86.64,87.36857142857143
2021-11-29,Ballia,Ganga,37.46,37.52,0.054,87.11,44.85,93.02,0,0,67.6,30.18571428571429,76.65,83.94428571428571
2021-11-29,Mau,Ganga,35.75,23.36,0.258,78.5,72.68,83.9,0,0,13.35,32.67285714285715,88.18,85.4557142857143
2021-11-29,Mau,Ganga,20.71,29.76,0.415,82.67,58.2,85.64,0,0,35.75,22.69,78.5,84.55714285714285
2021-11-29,Faizabad,Ghaghra,20.49,20.75,0.211,84.14,42.53,87.71,0,0,0.0,35.2,75.14,85.3457142857143
2021-11-29,Ballia,Ganga,78.37,29.74,0.434,81.14,38.91,83.07,0,0,37.46,39.52714285714286,87.11,83.47
2021-11-30,Gonda,Ghaghra,27.01,34.2,0.293,93.56,45.62,99.92,0,0,20.04,27.341428571428573,91.62,90.16571428571429
2021-11-30,Lakhimpur Kheri,Sharda,42.65,32.39,0.159,101.26,80.38,94.39,0,1,30.21,49.311428571428564,83.75,90.09
2021-11-30,Basti,Sarju,53.33,29.85,0.414,84.76,30.0,85.9,0,0,0.0,27.201428571428576,96.36,86.92285714285715
2021-11-30,Bahraich,Ghaghra,0.0,30.75,0.066,96.36,52.29,89.88,0,1,0.0,18.77142857142857,86.12,86.01714285714286
2021-11-30,Mau,Ganga,50.43,43.26,0.116,92.93,89.65,97.52,0,0,20.71,29.89428571428571,82.67,85.50571428571428
2021-11-30,Gorakhpur,Rapti,83.59,35.87,0.541,86.61,39.87,89.32,0,0,0.0,28.00285714285715,79.87,86.36428571428571
2021-12-01,Lakhimpur Kheri,Sharda,42.19,36.7,0.263,73.61,62.68,80.87,0,0,42.65,46.19142857142856,101.26,88.83000000000001
2021-12-01,Mau,Ganga,6.76,25.42,0.01,75.09,43.54,80.9,0,0,50.43,27.261428571428574,92.93,84.13285714285713
2021-12-02,Basti,Sarju,0.32,36.2,0.164,88.13,68.25,92.35,0,0,53.33,26.305714285714288,84.76,87.51285714285714
2021-12-02,Basti,Sarju,39.91,42.45,0.315,80.86,58.37,85.8,0,0,0.32,32.00714285714286,88.13,86.66428571428571
2021-12-02,Bahraich,Ghaghra,40.79,26.78,0.361,83.12,61.71,84.65,0,0,0.0,24.148571428571426,96.36,85.14999999999999
2021-12-02,Mau,Ganga,15.67,23.78,0.324,75.34,56.73,81.44,0,0,6.76,21.145714285714288,75.09,83.29428571428572
2021-12-03,Basti,Sarju,0.0,36.38,0.291,87.87,74.35,91.04,0,0,39.91,29.610000000000003,80.86,86.91285714285713
2021-12-05,Mau,Ganga,14.4,34.13,0.127,93.87,38.77,96.77,0,0,15.67,22.43857142857143,75.34,83.79714285714286
2021-12-05,Barabanki,Gomti,14.01,26.32,0.232,71.32,55.08,81.12,0,0,55.73,37.04428571428571,74.99,79.65571428571427
2021-12-05,Sitapur,Sarju,9.4,27.92,0.354,82.59,61.24,91.71,0,0,39.71,27.78857142857143,91.38,83.19285714285715
2021-12-06,Ballia,Ganga,25.67,28.23,0.277,90.46,46.79,96.3,0,0,78.37,43.194285714285726,81.14,85.13142857142859
2021-12-06,Lakhimpur Kheri,Sharda,0.0,31.73,0.207,94.11,57.51,96.29,0,0,42.19,30.77285714285713,73.61,89.19000000000001
2021-12-06,Basti,Sarju,47.08,29.6,0.446,76.27,69.39,80.21,0,0,0.0,36.33571428571429,87.87,85.84142857142857
2021-12-06,Basti,Sarju,0.0,31.57,0.363,90.78,39.57,99.26,0,0,47.08,20.091428571428573,76.27,86.43285714285715
2021-12-07,Ballia,Ganga,0.64,33.29,0.141,91.58,55.69,98.23,0,0,25.67,38.89000000000001,90.46,85.13142857142857
2021-12-07,Basti,Sarju,0.0,29.07,0.079,93.46,74.52,98.18,0,0,0.0,20.091428571428573,90.78,86.01857142857143
2021-12-07,Basti,Sarju,29.16,23.71,0.33,88.76,64.47,95.84,0,0,0.0,16.63857142857143,93.46,86.59
2021-12-08,Gonda,Ghaghra,0.0,31.39,0.265,98.53,61.47,93.31,0,1,27.01,24.784285714285716,93.56,92.9542857142857
2021-12-08,Lakhimpur Kheri,Sharda,27.91,36.37,0.306,77.55,71.75,84.04,0,0,0.0,32.78285714285714,94.11,87.56285714285715
2021-12-08,Basti,Sarju,94.52,37.92,0.372,79.13,60.45,81.15,0,0,29.16,30.095714285714287,88.76,85.30428571428571
2021-12-08,Bahraich,Ghaghra,46.94,33.81,0.347,77.33,54.94,80.43,0,0,40.79,26.092857142857145,83.12,83.92571428571429
2021-12-08,Mau,Ganga,49.02,30.98,0.133,86.21,34.89,89.79,0,0,14.4,27.534285714285716,93.87,83.51571428571428
2021-12-09,Ballia,Ganga,0.0,33.54,0.197,80.53,56.88,85.9,0,0,0.64,38.89000000000001,91.58,84.56857142857143
2021-12-09,Mau,Ganga,6.84,34.92,0.173,83.37,78.36,89.71,0,0,49.02,23.404285714285717,86.21,84.21142857142857
2021-12-10,Mau,Ganga,40.02,35.93,0.373,75.39,56.8,83.71,0,0,6.84,26.162857142857142,83.37,83.17142857142858
2021-12-10,Ballia,Ganga,0.79,26.91,0.238,80.72,52.84,90.08,0,0,0.0,30.075714285714295,80.53,84.02714285714286
2021-12-10,Sitapur,Sarju,65.65,32.36,0.364,85.32,46.79,89.72,0,0,9.4,37.167142857142856,82.59,83.79714285714284
2021-12-10,Gorakhpur,Rapti,39.62,36.87,0.258,90.6,65.16,97.7,0,0,83.59,29.76000000000001,86.61,87.30857142857143
2021-12-10,Faizabad,Ghaghra,46.52,38.87,0.33,90.26,40.55,99.69,0,0,20.49,41.845714285714294,84.14,86.01
2021-12-11,Bahraich,Ghaghra,62.03,32.35,0.426,83.48,44.98,84.84,0,0,46.94,34.95428571428572,77.33,84.60714285714286
2021-12-11,Gorakhpur,Rapti,35.7,30.46,0.283,83.48,33.46,85.69,0,0,39.62,29.947142857142868,90.6,87.31142857142858
2021-12-11,Mau,Ganga,0.0,35.56,0.314,89.53,47.65,99.46,0,0,40.02,18.958571428571425,75.39,82.68571428571428
2021-12-11,Gorakhpur,Rapti,3.83,33.01,0.221,76.92,34.92,80.3,0,0,35.7,28.478571428571435,83.48,85.52142857142857
2021-12-11,Ballia,Ganga,0.0,34.41,0.201,87.62,49.6,94.6,0,0,0.79,20.418571428571436,80.72,85.5942857142857
2021-12-12,Ballia,Ganga,46.24,21.87,0.391,88.7,71.44,90.58,0,0,0.0,21.67285714285715,87.62,85.82142857142857
2021-12-12,Basti,Sarju,9.92,32.47,0.022,94.48,65.76,98.77,0,0,94.52,25.81142857142857,79.13,87.25
2021-12-12,Faizabad,Ghaghra,58.0,34.22,0.186,85.61,57.06,94.88,0,0,46.52,36.27428571428572,90.26,85.11285714285714
2021-12-14,Lakhimpur Kheri,Sharda,40.39,24.11,0.337,81.26,47.46,83.79,0,0,27.91,37.89857142857142,77.55,86.27428571428571
2021-12-15,Sitapur,Sarju,0.0,30.27,0.197,89.71,51.85,91.3,0,0,65.65,32.597142857142856,85.32,85.12285714285714
2021-12-15,Ballia,Ganga,70.84,31.36,0.34,83.57,66.8,91.49,0,0,46.24,20.597142857142867,88.7,86.16857142857143
2021-12-16,Gorakhpur,Rapti,68.14,30.43,0.377,78.21,83.47,87.92,0,0,3.83,38.21285714285715,76.92,83.76571428571428
2021-12-16,Lakhimpur Kheri,Sharda,0.0,35.47,0.231,86.42,30.0,90.47,0,0,40.39,26.192857142857132,81.26,85.42285714285715
2021-12-16,Bahraich,Ghaghra,8.5,31.55,0.303,79.37,56.02,84.12,0,0,62.03,30.121428571428574,83.48,84.77428571428571
2021-12-16,Basti,Sarju,9.31,39.45,0.174,83.48,64.49,88.3,0,0,9.92,27.141428571428573,94.48,86.62285714285714
2021-12-16,Barabanki,Gomti,0.0,36.81,0.049,77.39,53.73,80.08,0,0,14.01,30.089999999999993,71.32,80.52
2021-12-16,Ballia,Ganga,40.9,35.11,0.284,81.18,45.9,89.52,0,0,70.84,22.772857142857152,83.57,84.84285714285716
2021-12-17,Barabanki,Gomti,0.0,39.36,0.044,91.73,91.76,93.18,0,0,0.0,21.82999999999999,77.39,82.54571428571428
2021-12-17,Lakhimpur Kheri,Sharda,25.29,30.55,0.158,84.43,90.64,93.16,0,0,0.0,25.489999999999988,86.42,85.52
2021-12-17,Lakhimpur Kheri,Sharda,94.93,38.4,0.383,92.5,79.22,98.3,0,0,25.29,32.95857142857142,84.43,84.26857142857143
2021-12-17,Gonda,Ghaghra,0.0,36.35,0.0,85.15,50.0,87.07,0,0,0.0,21.372857142857146,98.53,91.50857142857141
2021-12-17,Lakhimpur Kheri,Sharda,42.13,30.26,0.493,85.26,48.38,88.75,0,0,94.93,32.94999999999999,92.5,85.93285714285715
2021-12-17,Gorakhpur,Rapti,0.0,34.26,0.355,86.23,82.29,89.99,0,0,68.14,32.98285714285715,78.21,83.13142857142859
2021-12-17,Barabanki,Gomti,65.28,36.84,0.44,78.33,67.1,84.46,0,0,0.0,31.15571428571428,91.73,80.55857142857143
2021-12-17,Barabanki,Gomti,59.65,29.23,0.196,80.09,56.09,83.62,0,0,65.28,33.65285714285714,78.33,79.2
2021-12-18,Faizabad,Ghaghra,35.68,29.76,0.227,75.12,30.0,82.5,0,0,58.0,37.37285714285714,85.61,83.57285714285715
2021-12-18,Faizabad,Ghaghra,48.61,35.95,0.282,81.1,79.9,82.87,0,0,35.68,36.96,75.12,82.23
2021-12-18,Bahraich,Ghaghra,6.3,37.37,0.2,87.69,35.76,93.75,0,0,8.5,23.508571428571425,79.37,84.78142857142858
2021-12-18,Lakhimpur Kheri,Sharda,28.03,32.13,0.241,91.11,77.57,95.78,0,0,42.13,36.95428571428571,85.26,85.50428571428571
2021-12-18,Bahraich,Ghaghra,86.51,39.51,0.301,74.74,59.0,83.41,0,0,6.3,35.86714285714286,87.69,83.15571428571427
2021-12-18,Gorakhpur,Rapti,37.43,35.62,0.289,96.35,60.27,98.14,0,0,0.0,38.330000000000005,86.23,85.48571428571428
2021-12-18,Barabanki,Gomti,1.91,20.88,0.046,85.16,71.41,93.9,0,0,59.65,28.082857142857137,80.09,79.85857142857142
2021-12-19,Basti,Sarju,19.46,27.47,0.217,76.24,48.55,82.97,0,0,9.31,23.195714285714285,83.48,86.61857142857143
2021-12-19,Barabanki,Gomti,0.0,33.86,0.385,89.68,63.61,95.4,0,0,1.91,20.121428571428567,85.16,81.95714285714287
2021-12-19,Gonda,Ghaghra,98.52,25.26,0.421,94.72,63.76,95.82,0,0,0.0,32.95428571428572,85.15,91.61571428571428
2021-12-19,Gorakhpur,Rapti,40.4,30.81,0.231,77.48,53.9,82.08,0,0,37.43,32.16000000000001,96.35,84.18142857142857
2021-12-20,Gorakhpur,Rapti,72.65,39.2,0.392,79.9,58.64,84.27,0,0,40.4,36.87857142857144,77.48,82.65285714285713
2021-12-20,Faizabad,Ghaghra,65.5,35.0,0.388,89.39,43.09,91.87,0,0,48.61,39.25714285714286,81.1,82.96571428571428
2021-12-20,Gonda,Ghaghra,30.24,27.4,0.398,83.3,73.74,85.1,0,0,98.52,25.115714285714287,94.72,91.14428571428573
2021-12-20,Gonda,Ghaghra,45.11,41.32,0.335,75.25,51.62,83.33,0,0,30.24,31.56,83.3,88.8757142857143
2021-12-20,Bahraich,Ghaghra,0.0,33.8,0.195,78.62,50.46,80.04,0,0,86.51,35.86714285714286,74.74,80.62142857142858
2021-12-21,Faizabad,Ghaghra,0.0,33.04,0.219,92.08,57.77,99.36,0,0,65.5,39.25714285714286,89.39,85.38571428571429
2021-12-22,Ballia,Ganga,0.0,31.21,0.289,81.23,68.63,90.93,0,0,40.9,22.68142857142858,81.18,83.36428571428573
2021-12-22,Bahraich,Ghaghra,0.0,32.43,0.186,91.97,57.52,99.21,0,0,0.0,30.04,78.62,81.88571428571429
2021-12-22,Gonda,Ghaghra,43.1,40.17,0.126,73.45,64.67,81.51,0,0,45.11,34.854285714285716,75.25,86.27999999999999
2021-12-23,Faizabad,Ghaghra,76.09,35.14,0.396,88.3,63.22,93.49,0,0,0.0,47.2,92.08,85.98
2021-12-23,Sitapur,Sarju,54.04,36.79,0.39,94.21,55.8,91.7,0,1,0.0,35.41857142857143,89.71,87.24142857142859
2021-12-23,Sitapur,Sarju,25.72,23.89,0.226,89.31,68.1,95.57,0,0,54.04,27.78857142857143,94.21,88.91714285714285
2021-12-24,Mau,Ganga,0.0,32.89,0.229,92.04,63.74,93.46,0,0,0.0,17.992857142857144,89.53,85.10714285714286
2021-12-24,Faizabad,Ghaghra,71.08,34.69,0.25,81.0,43.87,88.05,0,0,76.09,50.708571428571425,88.3,84.65714285714286
2021-12-24,Gonda,Ghaghra,31.34,32.45,0.047,80.1,89.93,90.07,0,0,43.1,35.47285714285714,73.45,84.35714285714286
2021-12-24,Ballia,Ganga,34.3,31.97,0.221,76.01,55.27,82.01,0,0,0.0,27.58142857142858,81.23,82.71857142857142
2021-12-24,Gonda,Ghaghra,17.11,28.04,0.168,80.18,41.36,83.25,0,0,31.34,37.91714285714285,80.1,81.7357142857143
2021-12-24,Gorakhpur,Rapti,12.77,29.15,0.351,79.54,46.92,81.69,0,0,72.65,33.602857142857154,79.9,82.09
2021-12-24,Sitapur,Sarju,0.0,33.52,0.025,94.66,45.53,99.86,0,0,25.72,27.78857142857143,89.31,89.59714285714286
2021-12-25,Faizabad,Ghaghra,0.0,39.43,0.093,89.32,78.87,92.51,0,0,71.08,42.42285714285715,81.0,85.18714285714285
2021-12-25,Barabanki,Gomti,0.0,28.52,0.155,88.77,63.51,96.24,0,0,0.0,18.119999999999994,89.68,84.45
2021-12-25,Lakhimpur Kheri,Sharda,66.35,31.71,0.114,83.97,84.02,86.38,0,0,28.03,42.44571428571427,91.11,86.42142857142858
2021-12-25,Lakhimpur Kheri,Sharda,0.0,30.2,0.078,86.21,50.76,89.84,0,0,66.35,36.67571428571427,83.97,87.12857142857142
2021-12-25,Sitapur,Sarju,0.0,37.69,0.048,91.45,66.37,96.78,0,0,0.0,22.115714285714287,94.66,89.60714285714286
2021-12-25,Basti,Sarju,45.84,27.46,0.378,71.64,64.35,80.32,0,0,19.46,29.744285714285716,76.24,83.88428571428572
2021-12-27,Bahraich,Ghaghra,0.0,30.96,0.157,94.29,61.5,96.67,0,0,0.0,23.334285714285716,91.97,84.30857142857143
2021-12-27,Faizabad,Ghaghra,112.02,25.78,0.544,93.55,30.0,99.05,0,0,0.0,53.328571428571436,89.32,87.82000000000001
2021-12-27,Basti,Sarju,26.33,23.45,0.356,90.25,30.0,95.29,0,0,45.84,33.50571428571429,71.64,83.42571428571429
2021-12-28,Ballia,Ganga,0.0,33.06,0.108,87.02,48.34,90.37,0,0,34.3,27.468571428571437,76.01,83.61857142857143
2021-12-29,Mau,Ganga,0.0,37.09,0.145,71.43,45.18,80.99,0,0,0.0,15.754285714285714,92.04,84.54857142857144
2021-12-29,Basti,Sarju,22.17,31.57,0.506,80.01,67.25,81.51,0,0,26.33,32.50714285714286,90.25,82.17571428571429
2021-12-29,Gorakhpur,Rapti,65.29,28.61,0.184,72.67,39.64,82.62,0,0,12.77,42.382857142857155,79.54,81.48285714285714
2021-12-29,Bahraich,Ghaghra,0.0,41.81,0.348,79.45,52.96,83.5,0,0,0.0,14.472857142857142,94.29,83.73285714285714
2021-12-29,Gonda,Ghaghra,0.0,37.53,0.316,76.9,78.23,83.87,0,0,17.11,37.91714285714285,80.18,80.55714285714285
2021-12-29,Lakhimpur Kheri,Sharda,21.69,29.24,0.165,79.49,72.09,82.07,0,0,0.0,39.77428571428571,86.21,86.13857142857144
2021-12-31,Ballia,Ganga,0.0,37.76,0.141,79.03,59.89,83.85,0,0,0.0,27.468571428571437,87.02,82.39142857142858
2021-12-31,Gorakhpur,Rapti,0.0,36.98,0.326,81.68,39.26,84.41,0,0,65.29,32.64857142857144,72.67,81.97857142857143
2022-01-01,Bahraich,Ghaghra,102.31,25.81,0.394,101.25,58.1,96.02,0,1,0.0,27.874285714285715,79.45,86.85857142857142
2022-01-02,Gonda,Ghaghra,0.0,26.85,0.0,90.52,87.02,97.79,0,0,0.0,23.842857142857145,76.9,79.95714285714284
2022-01-02,Basti,Sarju,0.0,30.93,0.238,79.42,70.37,80.51,0,0,22.17,19.004285714285718,80.01,82.21714285714286
2022-01-02,Ballia,Ganga,45.46,37.24,0.431,92.89,43.54,96.52,0,0,0.0,27.357142857142865,79.03,82.99
2022-01-03,Barabanki,Gomti,119.12,37.54,0.603,73.14,45.97,81.96,0,0,0.0,35.13714285714285,88.77,83.84285714285714
2022-01-03,Faizabad,Ghaghra,59.13,44.19,0.498,84.06,53.94,92.93,0,0,112.02,54.83142857142858,93.55,88.24285714285715
2022-01-04,Bahraich,Ghaghra,0.0,24.58,0.189,95.16,84.09,98.81,0,0,102.31,26.974285714285717,101.25,87.92571428571429
2022-01-04,Barabanki,Gomti,3.6,37.56,0.217,98.28,61.1,99.39,0,0,119.12,35.65142857142856,73.14,84.77857142857144
2022-01-04,Sitapur,Sarju,36.29,38.17,0.249,85.55,51.06,93.78,0,0,0.0,25.957142857142856,91.45,90.02999999999999
2022-01-04,Faizabad,Ghaghra,0.0,30.41,0.223,87.13,44.14,94.21,0,0,59.13,45.47428571428572,84.06,87.91999999999999
2022-01-04,Mau,Ganga,56.33,34.45,0.298,87.66,52.72,90.79,0,0,0.0,21.744285714285716,71.43,83.66142857142857
2022-01-04,Sitapur,Sarju,7.63,29.24,0.25,86.61,80.11,90.25,0,0,36.29,17.66857142857143,85.55,90.21428571428571
2022-01-05,Basti,Sarju,26.89,33.71,0.258,83.78,60.38,91.5,0,0,0.0,21.428571428571427,79.42,80.68857142857142
2022-01-05,Ballia,Ganga,34.43,33.36,0.338,75.49,56.6,85.39,0,0,45.46,22.155714285714293,92.89,81.83571428571429
2022-01-06,Gonda,Ghaghra,0.0,33.67,0.198,80.3,58.24,82.74,0,0,0.0,19.52285714285714,90.52,79.52857142857144
2022-01-06,Faizabad,Ghaghra,53.61,36.47,0.545,85.74,51.23,92.75,0,0,0.0,53.13285714285714,87.13,87.01428571428572
2022-01-06,Faizabad,Ghaghra,12.46,25.86,0.366,88.66,57.45,96.49,0,0,53.61,44.04285714285715,85.74,87.06571428571428
2022-01-07,Gonda,Ghaghra,0.0,37.7,0.225,83.21,64.39,88.47,0,0,0.0,13.078571428571427,80.3,80.66571428571429
